status,url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy
0,52,0,1,24,21,0,0,0,3,0,9,4.233811593016276
0,43,0,1,21,15,0,0,0,2,0,7,4.144417883102941
0,25,0,1,17,1,0,0,0,2,0,6,3.783465189601646
1,39,4,0,22,10,0,2,0,1,0,8,4.352978424590446
0,49,0,1,12,30,0,0,0,3,0,10,4.144524129476275
0,44,0,1,16,21,0,1,0,3,0,8,4.123204629558406
1,128,21,3,50,20,1,1,0,4,3,19,4.766645546560783
1,67,0,0,21,39,0,1,0,1,0,11,4.235802765337016
1,28,7,1,20,1,0,0,0,2,0,6,4.080050351464737
1,45,1,1,27,11,0,0,0,3,0,7,4.202095318167281
1,19,0,0,11,0,1,0,0,1,0,4,3.6818808028034016
0,64,0,0,12,45,0,0,0,2,0,9,4.366479102437745
1,48,0,1,20,21,0,0,0,3,1,8,4.454448698502607
1,44,0,1,18,19,0,1,0,3,1,9,4.180689288944333
1,25,0,2,16,1,1,0,0,3,0,7,3.7532696895151076
1,29,0,0,15,7,0,0,0,1,0,6,4.0993603054724
1,54,8,1,11,35,1,0,0,2,0,7,4.601838196487721
0,50,0,1,16,26,1,0,0,2,0,11,4.421467880199449
1,56,10,1,20,29,0,2,0,2,0,10,4.461210672320923
1,145,14,1,17,25,1,1,0,3,0,31,5.001649454861718
1,48,0,1,21,20,0,0,0,3,0,8,4.099874739988984
1,37,4,0,9,21,0,0,0,1,0,5,4.533249311341009
1,127,16,3,50,19,1,1,0,4,3,18,4.80147883717733
0,48,0,1,27,14,0,1,0,2,0,7,4.266541406655651
0,40,0,1,27,6,0,0,0,2,0,6,3.727567157116928
0,46,0,1,15,24,0,3,0,2,0,9,4.249014336859389
0,29,0,2,20,1,1,0,0,3,0,7,3.9952378913808873
1,117,15,2,41,11,0,0,0,3,2,16,4.8593590626130645
0,34,0,1,26,0,1,1,0,2,0,6,3.951310179982966
0,45,0,1,18,19,1,0,0,2,0,9,3.983535252309071
0,57,6,1,18,32,0,1,0,3,0,10,4.573408436238058
1,144,9,1,32,105,0,2,0,3,0,9,5.5301103314219935
1,49,0,1,24,18,0,0,0,3,0,8,4.119113670336754
0,36,0,1,17,11,1,0,0,2,0,7,3.9193819456463705
1,123,16,4,46,19,1,0,0,5,3,18,4.723897556255125
1,45,0,0,33,4,1,0,0,1,0,6,4.1000933078165485
1,63,0,2,55,1,0,4,0,3,0,11,4.310712963822282
0,21,0,0,6,8,0,0,0,1,0,5,3.27280432733462
0,31,0,0,17,7,0,0,0,1,0,6,3.9134007456613777
1,278,59,2,21,49,1,0,0,3,0,35,4.88392568427364
1,39,7,1,20,11,1,0,0,2,0,8,4.1604200911461655
0,45,0,1,15,22,1,2,0,2,0,8,4.019879075051286
1,73,0,0,8,58,0,0,0,1,0,13,3.807066760876149
0,63,0,1,27,29,0,2,0,2,0,10,4.312043964443017
1,204,28,1,27,23,1,2,0,2,1,15,5.719484154770554
1,54,21,1,14,33,0,0,0,2,0,6,4.749986344635869
0,63,0,1,18,38,0,2,0,2,0,10,4.280297932696986
1,61,3,2,27,27,0,0,0,4,0,11,4.3810762717763145
0,19,0,1,11,1,0,0,0,2,0,6,3.2210972500579564
0,83,4,1,14,10,1,4,0,4,0,18,4.614169142723281
1,142,9,1,22,25,1,1,0,3,0,10,5.470754890897266
0,59,0,0,9,43,0,2,0,2,0,9,4.136277584282902
1,125,23,3,50,19,1,1,0,4,3,18,4.811126286196851
0,32,3,1,25,0,0,0,0,2,0,5,4.202819531114783
0,46,4,2,24,15,0,0,0,3,1,9,4.300417118959395
1,37,4,1,28,1,1,0,0,2,0,6,4.317033095124793
1,89,2,1,18,63,1,3,0,2,0,16,4.270003590103002
1,65,1,0,15,22,0,1,1,3,0,13,4.370305074793776
0,33,0,1,22,4,0,0,0,2,0,7,3.8212266049160206
1,24,0,1,16,1,0,0,0,2,0,6,3.9701755214643453
0,37,1,1,30,0,0,0,0,2,0,5,4.1416216087552495
0,40,0,0,14,19,0,0,0,1,0,6,3.975070520364181
0,22,0,0,15,0,0,1,0,1,0,5,3.913977073182751
0,32,1,1,17,7,1,0,0,2,0,7,4.015319531114783
0,46,0,1,25,14,0,0,0,2,0,7,4.180639401474028
0,49,0,0,14,27,1,2,0,1,0,8,3.841365905552329
0,44,5,1,21,16,0,0,0,3,1,8,4.345350936622435
1,119,32,12,84,28,0,0,0,18,0,23,4.508416217804657
1,30,0,1,23,0,0,0,0,2,0,5,3.894739663055176
1,77,4,1,20,49,1,1,0,2,1,11,4.469972139933333
1,33,0,1,18,8,0,1,0,3,0,8,4.017900089633386
0,36,0,1,17,11,1,0,0,2,0,7,4.037844793048882
1,27,0,1,14,6,0,0,0,2,0,7,3.708048150071232
0,26,0,1,17,1,1,0,0,2,0,6,3.7192945256669785
1,42,0,2,34,1,0,0,0,3,0,7,4.159592720140253
0,40,0,0,17,16,0,1,0,1,0,7,4.034183719779189
0,79,0,1,22,49,1,5,0,2,0,12,4.354572685906446
1,99,9,1,15,76,1,1,0,2,0,13,5.347177862811455
1,58,0,1,49,1,1,0,0,2,0,6,3.5269876242072407
1,55,1,1,19,29,0,0,0,4,0,11,3.976192213249308
1,34,1,1,25,1,1,0,0,2,0,6,3.936891797757288
0,67,0,1,13,47,0,2,0,2,0,12,4.080524735577194
1,56,0,1,20,29,0,0,0,2,1,10,4.110291307063723
1,40,0,0,12,5,0,0,0,1,0,9,4.206198332810095
1,115,8,1,18,90,0,0,0,3,3,18,4.56649532618212
0,39,0,1,19,13,0,0,0,2,0,7,4.025930027099075
0,49,0,1,14,28,0,0,0,2,0,9,4.244925854752683
1,73,4,3,58,8,0,0,0,4,0,8,4.394854442756747
1,44,0,1,37,0,0,0,0,2,0,5,4.135821824148035
1,43,0,1,28,8,0,1,0,2,0,9,4.01396112788348
0,54,4,1,12,35,0,1,0,2,0,13,4.43971065015136
1,33,0,0,18,7,1,0,0,1,0,5,3.8589572866686432
0,39,0,1,16,5,1,0,0,2,0,8,4.282340283509331
1,69,0,0,10,52,0,1,0,2,1,12,4.10917305129699
0,57,0,1,18,17,0,0,0,3,0,10,4.390103506137943
1,52,9,3,43,1,1,3,0,4,0,11,4.281700535240758
0,35,0,2,21,6,1,2,0,3,0,9,4.107156230921613
0,29,3,1,18,3,1,0,0,2,0,6,4.1162646156680225
1,218,81,1,12,33,0,1,0,3,2,20,4.796652604151856
1,64,1,3,39,18,0,3,0,5,1,13,4.134373587245975
1,42,0,1,16,19,0,0,0,3,0,8,3.9870900416203345
0,98,10,1,11,79,1,0,0,4,0,16,4.705357737615909
0,33,0,1,26,0,0,0,0,2,0,5,4.066677073707229
1,141,10,1,38,86,1,1,0,2,0,19,5.119166850599766
0,120,0,1,21,92,0,6,0,2,0,15,4.228880693440324
1,48,0,1,12,28,1,2,0,2,0,13,3.871115365169273
1,40,0,0,9,24,0,0,0,2,0,9,4.065311532225102
0,34,2,1,12,15,0,0,0,3,0,8,3.9398290174664017
0,44,12,1,16,21,0,3,0,2,0,9,4.544325652580696
0,26,0,1,19,0,0,0,0,2,0,5,3.8252517372886503
1,62,1,0,12,43,0,1,0,2,0,11,4.304249739927239
1,44,0,1,17,20,0,1,0,3,1,10,4.009648665414097
0,33,0,1,25,1,0,1,0,2,0,7,4.066677073707229
1,38,4,1,30,0,1,0,0,2,0,5,4.238334671954104
0,120,0,1,13,100,0,6,0,3,0,20,4.227794271281702
1,77,0,0,13,57,0,2,0,2,0,12,4.1873973347302105
1,39,2,1,26,6,0,0,0,2,0,6,4.201692923824033
1,56,0,0,18,31,0,0,0,1,0,10,4.509657878074443
0,41,0,1,15,18,1,1,0,2,0,8,4.14999651670767
1,96,0,0,10,79,0,3,0,2,0,12,4.565344815678043
0,81,8,0,16,57,1,7,0,1,0,16,4.505759263687244
1,41,14,1,33,1,0,0,0,2,0,6,4.301839504248711
1,28,1,0,11,10,0,0,0,2,0,6,3.7264741182543752
1,79,0,3,47,1,1,0,1,5,1,11,4.2483656033043795
1,436,256,0,11,63,0,2,0,2,0,17,4.477014208067792
1,46,0,1,19,20,0,1,0,3,0,10,4.031623032511564
0,50,0,1,22,21,0,1,0,2,0,7,4.294177320667443
1,83,1,0,13,13,1,1,0,2,0,15,5.116660250938801
1,46,0,0,16,23,0,1,0,1,0,9,4.13140760785467
1,44,5,1,26,11,0,0,0,3,1,7,4.075480414328636
1,155,98,0,6,26,1,0,0,2,2,12,4.272742924217481
1,42,2,0,19,9,1,0,0,2,0,7,4.3087513512471665
1,22,0,1,14,1,0,0,0,2,0,6,3.3908054820769813
1,43,0,1,17,19,0,0,0,2,0,7,3.9057048015566522
0,93,6,2,31,54,1,5,0,4,0,15,4.474576087311859
1,24,1,2,17,0,0,0,0,3,0,6,3.8239348962840563
0,52,0,1,26,19,0,0,0,2,0,8,4.157385276650178
0,63,8,1,23,18,0,1,0,3,0,13,4.64015562258678
1,47,2,0,10,30,0,0,0,1,0,9,3.9337205651375506
1,36,0,1,15,14,0,0,0,3,0,8,3.8847954873731334
1,120,15,3,42,20,1,0,0,4,3,18,4.714817004708501
1,55,14,3,47,1,0,0,0,4,0,8,4.4400063042370705
1,127,20,3,50,19,1,1,0,4,3,18,4.795716633115446
1,54,11,2,14,33,0,0,0,3,0,11,4.3588860579920965
0,40,0,1,17,16,0,0,0,2,0,7,3.9964393446710145
0,45,0,1,12,25,1,0,0,2,0,9,3.9142149083365423
1,117,23,3,42,20,0,0,0,4,3,18,4.850263866448288
0,47,0,1,16,24,0,3,0,3,0,10,4.136946500973581
1,71,6,3,38,26,0,2,1,5,0,12,4.639065697445789
1,38,0,0,13,18,0,0,0,2,0,7,3.862948816520146
1,146,18,0,29,109,1,19,0,2,0,27,4.709719037452559
1,126,23,3,50,19,0,1,0,4,3,18,4.785950709738298
1,37,0,1,18,12,0,0,0,2,0,7,4.262979041070738
0,69,2,2,19,43,0,0,0,4,0,12,4.481308065838528
1,57,4,3,26,24,0,0,0,4,0,12,4.216416935438115
1,93,20,0,22,64,0,2,0,1,0,12,4.724523533525155
0,29,0,1,22,0,0,0,0,2,0,5,4.168325822713779
1,52,0,1,23,22,0,1,0,3,0,8,4.322579324069082
0,34,2,1,13,13,1,1,0,2,0,7,4.13850217929474
0,17,0,0,10,0,0,0,0,1,0,4,3.572469458770136
1,132,4,1,29,86,1,1,0,2,0,18,5.198348502759264
0,28,0,1,20,1,0,0,0,2,0,6,3.7264741182543757
0,48,0,1,20,20,1,0,0,2,0,7,3.867829492646777
0,55,0,2,47,1,0,2,0,3,0,9,4.193027960137546
1,45,0,0,9,29,0,0,0,2,0,9,4.188982196705438
1,26,0,0,6,12,1,0,0,1,0,5,3.917188642118003
0,32,0,1,25,0,0,0,0,2,0,5,3.9764097655573916
0,56,1,1,15,33,1,1,0,3,0,11,4.184711682046566
0,48,2,1,19,22,0,0,0,2,0,8,4.097794209361695
0,56,0,1,26,22,1,2,0,2,0,10,4.195947226387471
1,37,0,1,28,1,1,1,0,2,0,7,4.064466123018132
0,50,0,1,31,12,0,1,0,2,0,8,4.201076880026371
0,17,0,0,8,1,1,0,0,1,0,5,3.292770193936991
1,127,5,0,19,101,0,2,0,1,2,18,4.49965774406696
0,34,0,1,17,10,0,0,0,3,0,7,4.07189445851561
0,67,10,1,23,37,0,0,0,3,0,11,4.654098758605119
1,265,35,1,27,18,0,0,0,3,0,13,5.792342823249032
0,39,0,1,18,13,1,0,0,3,0,7,4.131054782742918
0,33,0,1,15,11,0,0,0,3,0,7,3.9374448765408534
1,162,41,0,9,146,0,2,0,1,2,12,5.328161115951643
0,78,3,1,26,45,0,6,0,2,0,13,4.44693952121792
0,66,0,1,22,37,0,2,0,3,0,10,4.303578164970862
1,108,0,1,18,83,0,0,0,3,0,17,4.313448312735547
1,28,0,1,19,1,1,1,0,2,0,7,3.8693312611115185
1,47,6,0,14,6,0,0,0,1,0,9,4.469066511067981
1,33,0,0,21,5,0,1,0,1,0,6,3.98319563424773
1,69,0,0,20,42,0,1,0,2,3,10,4.296454623778188
1,46,0,1,24,15,0,0,0,2,1,8,4.102168956377575
1,106,9,1,30,32,1,2,0,2,1,15,4.716688941751135
0,62,0,1,26,29,0,0,0,2,0,10,4.233065109090668
0,55,0,1,25,22,1,2,0,2,0,10,4.092380568259548
1,39,3,1,31,1,0,2,0,2,0,8,4.304257026388135
1,56,18,1,15,34,0,0,0,2,0,7,4.684250404386513
1,52,2,0,18,6,0,0,0,1,0,9,4.541503900708585
0,44,0,1,16,20,1,0,0,2,1,8,4.112063152384018
0,130,14,1,13,110,0,5,0,3,0,20,4.576537915567718
0,49,4,0,7,35,0,0,0,2,0,9,4.3673748343445205
1,58,0,0,15,36,0,0,0,2,1,9,4.088236117298362
0,81,2,2,18,56,0,0,0,7,0,18,4.205997844705838
1,42,0,1,21,14,0,0,0,3,0,8,4.243158791671846
0,75,0,1,13,55,0,5,0,2,0,13,4.233288651525906
0,71,0,1,22,41,1,7,0,2,0,13,4.23661621919782
1,276,57,1,24,60,1,1,0,3,0,31,5.5365066913031065
0,57,0,1,16,34,0,0,0,3,0,9,3.9895961127465323
1,55,4,1,21,27,0,0,0,3,0,9,4.351738068377554
1,36,12,2,15,14,0,0,0,3,0,9,4.107017709595356
0,95,12,1,13,75,0,5,0,3,0,15,4.6789195938700505
1,22,2,0,6,9,0,0,0,1,0,5,3.9362600275315254
1,21,2,0,14,0,0,0,0,1,0,4,4.011365041826378
0,25,0,1,17,0,1,0,0,2,0,5,3.7532696895151076
1,42,0,2,33,1,1,0,0,3,0,7,4.189238255803027
0,34,0,1,15,12,0,0,0,2,0,7,3.9986525468781666
1,128,18,3,50,20,1,1,0,4,3,19,4.787762101024374
0,35,0,1,12,16,0,0,0,2,0,7,4.207435516759524
1,35,0,1,19,9,0,0,0,2,0,7,4.079143374026009
0,24,0,2,15,1,1,0,0,3,0,7,3.7924812503605785
0,25,0,1,17,1,0,0,0,2,0,6,3.513269689515108
1,36,0,1,20,9,0,0,0,2,0,7,3.9511943630832227
1,46,0,0,19,20,0,0,0,2,0,8,4.099997967896925
0,46,0,1,20,19,0,0,0,3,0,8,4.127065630893372
0,78,15,2,22,49,0,3,0,6,0,16,4.727414482033123
0,100,6,1,19,73,1,9,0,3,0,17,4.508305506427937
0,29,0,2,21,1,0,0,0,3,0,7,3.83127625337525
0,64,0,1,14,42,1,3,0,2,0,10,4.140069336880353
0,34,0,1,12,15,0,1,0,2,0,8,3.947613208833767
1,65,3,0,7,13,1,0,0,3,0,15,4.53705492927485
1,94,22,2,28,59,0,1,0,3,1,11,4.7325208368139675
1,30,1,1,14,9,0,0,0,3,0,7,3.5559130951758244
0,48,0,1,15,26,0,2,0,2,0,9,4.087581188618506
1,56,0,0,15,34,0,0,0,2,0,11,4.053090083530328
0,74,9,1,18,49,0,6,0,2,0,16,4.2856477043483
1,72,21,0,9,56,0,0,0,1,0,7,4.401419239118306
0,30,0,0,10,13,0,0,0,1,0,6,3.9898980954642873
1,124,21,3,50,19,0,1,0,4,3,18,4.727371815809245
0,83,8,1,10,66,0,9,0,2,0,17,4.518760818343133
0,130,0,1,34,89,0,9,0,3,0,17,4.295311529051741
1,32,0,0,11,13,1,1,0,1,0,6,4.1136085007312415
0,32,1,1,13,11,1,0,0,2,0,8,3.9025182662886326
1,51,0,0,16,27,1,1,0,1,0,9,4.050286989947955
1,30,0,1,22,1,0,1,0,2,0,7,3.8565647621309544
1,26,10,2,13,6,0,0,0,3,0,7,3.8150724101159423
0,58,0,1,26,25,0,0,0,3,0,8,4.223601899964274
1,46,0,0,16,14,0,0,0,2,1,7,4.631832608042797
1,22,1,1,14,1,0,1,0,2,0,7,3.788754913993503
0,48,0,1,20,21,0,1,0,2,0,8,4.256328385912463
1,52,0,1,20,24,1,1,2,3,1,12,4.304221277100173
1,51,0,1,20,23,1,0,0,2,0,9,4.189116704878466
1,45,0,1,23,15,0,2,0,2,0,9,4.119087818311511
1,46,5,1,20,10,0,0,0,3,0,9,4.615422010169679
1,38,0,1,26,5,0,0,0,2,0,7,4.023471592049353
0,61,0,1,11,33,1,2,0,2,0,12,4.293191183268938
1,59,0,0,21,31,0,1,0,2,0,11,4.325180076278269
0,32,0,1,23,2,0,0,0,2,0,7,3.952819531114783
1,53,26,1,13,33,0,0,0,2,0,6,4.53387870899444
0,45,0,1,16,21,1,0,0,2,0,6,4.330416151740999
1,34,1,1,20,7,0,0,0,2,0,6,4.138502179294739
1,34,6,2,21,6,0,0,0,3,1,7,4.175123135113461
1,36,0,1,24,4,1,0,0,5,0,9,3.7188463637332143
0,67,0,1,22,38,0,0,0,3,0,10,4.127468721065651
1,41,1,1,23,10,1,0,0,2,0,7,4.277926089825635
1,41,0,0,25,9,0,0,0,2,0,6,4.122693700152458
0,80,0,2,32,40,1,3,0,3,0,11,4.311079890369304
1,38,3,1,16,15,0,1,0,2,0,8,4.188331131693838
1,403,164,0,12,384,0,2,0,4,0,113,3.813925199030139
1,29,0,1,20,1,1,0,0,2,0,6,3.8573068568981284
1,59,2,0,11,40,1,0,0,2,0,11,4.372582304788943
0,102,6,0,13,81,1,10,0,1,0,17,4.474513550006514
1,73,0,3,40,26,0,2,1,5,1,12,4.356064505962651
1,44,0,4,36,1,0,0,0,5,2,9,3.615444620688041
1,43,0,1,21,15,0,0,0,2,0,8,4.08267318468309
1,127,23,3,50,20,0,1,0,4,3,19,4.723249951872375
0,24,3,1,15,1,1,0,0,2,0,6,3.7406015629507228
0,30,0,1,22,1,0,0,0,2,0,6,3.9898980954642878
0,72,1,1,20,44,1,4,0,2,0,13,4.300792676648355
0,52,0,1,16,28,1,0,0,2,0,9,4.349196208400892
1,64,0,0,17,39,1,1,0,2,0,11,4.217595799344165
0,36,0,1,15,14,0,1,0,3,0,8,3.9675857649105257
1,536,92,1,24,1,0,0,0,2,0,22,5.92398245928206
0,59,4,1,13,39,0,0,0,3,0,11,4.170885109367077
0,57,0,1,18,32,0,0,0,2,0,10,4.318788917256001
0,51,0,1,23,11,0,0,0,3,0,9,4.343514802543705
1,49,0,0,10,32,0,0,0,3,1,9,4.070857997344911
1,45,0,2,24,13,1,0,0,4,0,9,3.991635874011299
0,46,0,1,18,21,0,1,0,3,0,8,3.830294229710693
0,58,0,1,18,33,0,3,0,2,0,10,4.366541452644506
1,53,4,1,21,25,0,0,0,2,0,9,4.291336200083621
0,36,7,1,12,17,0,0,0,2,0,8,3.985780821356459
0,119,0,1,12,100,0,8,0,2,0,20,4.372260966519965
0,81,10,2,21,17,0,0,0,7,0,18,4.512009108461028
1,62,0,0,14,41,0,2,0,2,0,12,4.284425545300899
0,44,0,1,20,17,0,0,0,2,0,7,4.10092167520963
1,132,24,1,30,41,1,5,0,5,0,22,4.916681715998716
1,53,3,1,21,25,0,0,0,2,0,9,4.35256473777865
1,101,12,1,28,66,0,0,0,3,2,14,4.736645145775402
0,35,0,1,16,11,1,0,0,2,0,7,3.9864258740878222
1,42,0,1,22,13,0,0,0,3,0,8,4.20483401847097
0,38,0,1,14,16,1,1,0,2,0,8,3.7904517769895287
1,61,1,1,20,1,1,1,0,3,0,15,4.3995883143455465
1,42,0,0,8,27,0,0,0,2,0,8,4.250075316801687
0,45,5,1,14,24,0,1,0,2,0,9,4.159093797417739
1,27,3,0,8,11,1,0,0,1,0,6,4.134336113194453
1,128,14,3,50,20,1,1,0,4,3,19,4.698744604535832
1,44,5,1,14,11,1,0,0,2,0,7,4.6806892889443334
1,77,22,0,23,47,0,0,0,1,0,7,4.664731392171638
0,53,0,1,28,18,0,1,0,2,0,9,4.1693665124098445
1,61,0,0,28,25,1,0,0,1,0,7,4.257815987199213
1,48,0,0,12,29,0,0,0,1,0,9,3.8605687521135112
0,36,0,1,17,11,1,0,0,2,0,7,4.0724312513221195
1,57,1,1,16,22,1,0,0,2,0,10,4.376859865749109
1,41,0,0,16,18,0,1,0,3,1,10,4.171474187957335
0,44,0,1,21,16,0,0,0,2,0,7,4.072623663895163
1,55,0,0,9,39,0,0,0,5,2,15,4.270097613910772
1,23,0,1,15,1,0,0,0,2,0,6,3.8492239123906256
1,127,10,3,50,19,1,1,0,4,3,18,4.660008358055939
0,38,3,1,25,1,1,0,0,2,0,10,4.5567521843254175
1,63,4,6,55,1,0,0,0,7,0,11,4.207439353875033
0,72,4,1,14,10,1,1,0,4,0,15,4.642768793411737
1,135,20,3,50,20,0,1,0,4,3,21,4.812047648746039
1,32,0,2,17,8,0,0,0,4,0,8,3.9917292966721747
1,50,11,2,14,29,0,1,0,3,0,11,4.503465189601645
1,83,8,1,23,53,0,1,0,3,0,14,4.537875913380874
1,99,9,1,15,76,1,0,0,2,0,10,5.208303055115959
1,64,8,1,11,35,1,1,0,2,0,12,4.626964015923012
0,28,0,1,20,1,0,0,0,2,0,6,3.408738512817241
0,56,0,1,18,30,1,2,0,2,0,9,4.126301966925147
1,37,2,1,28,1,1,0,0,2,0,6,4.15487093296263
1,36,0,0,20,9,0,0,0,1,0,5,3.985780821356459
0,41,0,1,16,17,1,0,0,2,0,8,4.345118467927183
0,55,0,1,12,35,1,2,0,3,0,10,4.279010795650283
0,45,0,1,18,20,0,1,0,2,0,8,4.233426641149881
0,83,0,1,27,48,1,5,0,2,0,14,4.296298246696022
0,107,0,1,19,80,1,6,0,2,0,16,4.344897744408096
1,139,12,1,36,88,1,1,0,2,0,18,5.253512497603679
0,67,11,1,20,40,0,4,0,2,0,14,4.617797213746467
0,24,0,2,16,1,0,0,0,3,0,7,3.6887218755408675
1,30,2,0,16,6,1,0,0,1,0,8,4.2817276788697365
0,29,0,0,6,15,1,0,0,1,0,5,4.185230132909402
1,34,1,0,16,11,0,0,0,2,0,9,3.8221819586428722
1,124,31,4,46,20,1,0,0,5,3,19,4.775139736101135
0,42,0,1,17,17,1,0,0,2,0,7,4.08232813685843
1,30,0,1,22,1,0,1,0,2,1,7,4.148394345536403
0,56,0,1,31,18,0,1,0,2,0,9,4.251365137954618
0,53,0,1,22,23,1,2,0,3,0,10,4.467656539101477
0,32,0,1,23,1,1,0,0,2,0,6,4.116729296672174
0,41,0,1,17,17,0,0,0,3,0,9,4.257078456355553
0,54,0,3,20,27,0,0,0,5,0,10,4.00482280838536
1,127,20,3,50,20,0,1,0,4,3,19,4.79860853814898
0,60,0,1,22,31,0,6,0,3,0,13,4.13183237120822
1,258,37,0,13,37,0,0,0,6,0,13,5.732768730130136
0,59,0,2,23,29,0,0,0,4,0,10,4.189586855939285
0,53,0,1,23,22,1,1,0,2,0,8,4.185493926981039
0,69,3,1,26,36,0,0,0,2,0,11,4.617309196059602
0,32,9,0,9,15,1,0,0,2,0,7,4.3125
1,69,26,1,27,34,1,0,0,2,0,7,4.677101906480947
0,81,6,2,30,43,1,4,0,4,0,14,4.472264899215674
1,77,20,0,23,47,0,0,0,1,0,7,4.688865035677142
0,27,0,2,18,1,1,0,0,3,0,7,3.8282375018429553
1,197,72,0,16,16,0,1,0,2,2,15,4.716078024632481
0,39,0,0,16,16,0,0,0,1,0,6,3.9416490917707945
0,87,0,1,17,62,1,5,0,2,0,13,4.020746476764994
1,68,0,2,18,42,1,0,0,4,0,11,4.355630217825958
1,22,0,1,14,1,0,1,0,2,0,7,3.663532754804254
1,47,1,0,17,23,0,1,0,1,0,6,4.418757405182869
0,31,0,0,14,9,1,0,0,1,0,5,3.3729205036561045
1,128,26,3,50,20,1,1,0,4,3,19,4.832909942690316
1,51,0,0,17,27,0,0,0,2,1,8,4.039908068124803
1,81,21,1,27,47,0,0,0,2,0,8,4.782897732039505
1,49,0,1,31,11,0,0,0,2,0,7,4.115037528699616
0,73,8,1,18,47,1,4,0,3,0,13,4.548418533085478
1,26,1,0,10,8,1,0,0,1,0,5,4.18083298720544
1,46,1,1,17,22,0,0,0,3,0,8,4.379449119468085
1,47,0,1,13,27,0,0,0,4,0,11,3.798305076273715
0,47,0,1,20,20,0,0,0,2,0,8,4.307159266931028
0,48,0,1,16,25,0,0,0,2,0,9,4.085500657991217
1,69,3,0,16,5,1,0,1,4,0,12,4.654846739041963
0,71,0,1,16,48,0,0,0,2,0,12,4.4525148171945705
1,117,2,1,13,18,0,1,0,7,2,30,4.465765568524608
0,23,0,2,15,1,0,0,0,3,0,7,3.555533151426996
1,156,22,0,11,106,0,0,0,3,1,19,5.549194634216745
0,27,0,1,18,1,1,0,0,2,0,6,3.91211389097223
1,114,5,1,17,73,1,2,0,2,2,18,4.762433655726084
1,52,3,0,22,23,0,0,0,2,0,7,4.043921151075368
0,36,0,1,15,14,0,0,0,3,0,7,3.7953710165710883
0,85,0,1,27,50,1,5,0,2,0,12,4.432166821737537
1,53,2,0,17,28,1,1,0,2,0,11,4.340641446349417
1,45,1,1,12,26,0,1,0,3,0,10,4.266977196801591
1,32,0,2,24,0,1,0,0,3,0,6,3.691428031846024
1,43,2,0,18,17,1,0,0,1,0,7,4.219885615610767
0,51,0,1,15,29,0,0,0,2,0,11,4.076659106966512
1,44,11,2,14,23,0,1,0,3,0,11,4.2089873002588
1,79,0,1,17,55,0,2,0,3,0,14,4.416025255175729
1,124,24,1,15,76,1,1,0,2,0,14,5.425318085518795
0,27,0,1,18,1,1,1,0,2,0,7,3.85619629821938
1,31,0,0,13,11,0,0,0,1,0,6,3.8054982305663323
1,20,1,0,7,5,1,0,0,1,0,5,3.8841837197791884
0,67,3,1,17,7,1,0,0,4,0,14,4.440183265539153
0,96,6,1,19,70,0,6,0,3,0,16,4.6144230844251535
1,64,7,1,28,29,0,2,0,2,0,10,4.5367384298164914
1,37,8,1,25,4,1,0,0,2,0,6,4.303783770917413
1,246,50,5,68,171,0,0,0,6,0,24,5.2573657933869455
1,33,0,0,16,10,0,0,0,2,0,6,3.7754758472091443
0,22,0,1,15,0,0,0,0,2,0,5,3.6635327548042538
0,62,1,1,27,14,0,0,0,2,2,10,4.657363600807712
0,25,0,1,18,0,0,0,0,2,0,5,3.9238561897747233
1,230,92,1,23,34,0,1,0,3,2,20,4.834005400781271
0,71,0,1,14,50,0,2,0,2,0,14,4.1530623534080915
0,45,0,1,14,24,0,0,0,2,0,9,4.311421641246035
0,31,1,1,22,1,1,0,0,2,0,6,4.0667842134731025
0,43,0,1,20,16,0,0,0,2,0,7,4.109306836490687
0,27,0,0,6,13,1,0,0,1,0,5,3.9121138909722304
0,82,9,0,14,61,0,9,0,1,0,14,4.408018591199679
1,229,49,1,17,23,0,0,1,14,1,40,5.052636773878681
1,30,0,0,17,6,0,1,0,1,0,6,4.056564762130954
1,126,19,3,50,19,0,1,0,4,3,18,4.763110705305144
1,43,0,1,20,16,0,0,0,2,0,7,4.068950150595115
0,22,0,1,13,1,1,0,0,2,0,6,3.6635327548042538
1,64,0,1,16,41,0,1,0,3,0,11,4.26662973485082
0,45,0,2,16,21,1,0,0,4,0,10,4.258302540677966
0,31,0,1,22,1,1,1,0,2,0,7,3.889049535914169
1,107,21,1,19,81,0,1,0,2,0,14,4.650666058760109
1,113,0,1,21,61,0,1,1,5,0,19,4.5212838925165695
0,36,0,1,18,11,0,0,0,2,0,7,4.0724312513221195
1,34,8,3,27,0,0,0,0,4,0,7,4.182907326480826
0,49,0,1,22,19,1,0,0,2,0,10,4.099631661308525
0,23,0,1,14,1,1,0,0,2,0,6,3.414441303694973
0,73,0,1,18,47,1,7,0,2,0,14,4.256243184348911
1,76,7,1,22,47,0,1,0,5,0,12,4.403819171920396
0,24,0,2,16,1,0,0,0,3,0,7,3.7406015629507228
1,26,0,0,16,3,0,0,0,1,0,5,3.997952698660691
1,40,1,1,20,12,1,0,0,3,0,7,4.308694969562842
1,104,21,2,28,69,0,1,0,4,1,12,4.868925325488386
1,38,1,0,11,20,0,0,0,2,0,8,4.178738290204357
