status,url_length,digits_len,num_subdomains,domain_length,path_length,has_ip,uses_https,count_hyphens,count_at,count_dots,suspicious_words,digit_ratio,special_char_count,shannon_entropy,relative_entropy
1,48,6,1,20,20,0,1,0,0,3,0,0.125,9,4.373734053066622,0.9539301689771049
1,33,5,1,14,11,0,1,0,0,2,0,0.15151515151515152,6,4.369707376737533,0.965988179046941
1,37,0,0,13,17,0,0,0,0,1,0,0.0,6,4.249729716863358,0.9529756436005136
1,26,0,1,15,4,0,0,0,0,2,0,0.0,7,3.9021748142117274,0.9546691837369872
0,65,0,1,24,15,0,1,0,0,3,1,0.0,13,4.504749306657776,0.9370536146579522
1,162,37,0,23,117,0,0,12,0,1,0,0.22839506172839505,27,4.98441641876075,0.9303533431806729
0,61,0,1,19,34,0,1,3,0,3,0,0.0,10,4.1616651572639505,0.9474873413477275
0,44,0,1,22,15,0,0,0,0,2,0,0.0,8,3.965145119504242,0.9334305039235227
1,65,0,1,25,33,0,0,1,0,2,1,0.0,10,4.346831421942539,0.9480625896632388
0,35,0,1,28,0,0,0,1,0,2,0,0.0,6,4.125871146123143,0.9546366935173805
1,36,8,1,25,4,0,0,0,0,2,0,0.2222222222222222,6,4.294653473544341,0.9630495185968769
1,42,0,0,16,18,0,1,0,0,1,0,0.0,8,3.8535271731813627,0.9427675119861355
1,64,16,3,43,13,0,1,2,0,5,0,0.25,12,4.639162751096862,0.9364107638146031
0,51,2,1,18,6,0,1,0,0,3,0,0.0392156862745098,10,4.344021303503763,0.9474496907707541
0,44,0,1,17,19,0,1,0,0,3,0,0.0,8,4.226143834398879,0.9476866551191325
0,28,0,1,20,1,0,0,0,0,2,0,0.0,6,3.7229074943218796,0.9307268735804699
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.673269689515108,0.9647825760173594
1,76,6,1,25,43,0,1,2,0,2,1,0.07894736842105263,12,4.496945112694045,0.9164551410049047
0,34,0,1,17,9,0,1,0,0,3,0,0.0,7,3.8588029144615943,0.9647007286153986
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.8561962982193805,0.9640490745548451
1,43,10,2,13,23,1,0,0,0,4,1,0.23255813953488372,10,4.534066429664882,0.9535591383816939
0,34,0,1,14,12,0,1,0,0,2,0,0.0,7,4.043057694064253,0.9517718184382921
1,48,11,1,16,5,0,1,0,0,2,0,0.22916666666666666,9,4.5144608760283615,0.9604337352960927
0,23,0,1,14,1,0,1,0,0,2,0,0.0,6,3.4685766296878655,0.9373417468965817
0,18,0,1,10,1,0,0,0,0,2,0,0.0,6,3.155221528859512,0.949816323151479
0,89,4,1,12,70,0,0,5,0,3,0,0.0449438202247191,17,4.509622202407617,0.9282914459588563
0,39,0,1,30,1,0,1,2,0,2,0,0.0,8,4.387465039153175,0.9699137718846526
1,404,50,0,11,73,0,0,1,0,2,1,0.12376237623762376,15,5.140668944736684,0.8974756171135939
1,38,3,1,29,1,0,1,0,0,2,0,0.07894736842105263,6,4.063202513215852,0.9565140884247372
1,60,6,1,18,35,0,0,3,0,3,0,0.1,12,4.419250912838828,0.9516338862020636
1,58,0,0,29,22,0,0,2,0,1,0,0.0,9,4.252919203234454,0.9536908662216578
1,94,21,1,14,73,0,0,0,0,2,0,0.22340425531914893,11,4.462046822750994,0.9384127007675299
0,34,0,1,27,0,0,0,1,0,2,0,0.0,6,4.124083797069061,0.9542231398869542
0,18,0,0,10,1,0,0,0,0,1,0,0.0,5,3.149673447186741,0.9104598079690984
0,28,0,0,19,1,0,1,0,0,1,0,0.0,5,3.815410725242699,0.9538526813106748
1,64,0,1,36,20,0,1,1,0,2,0,0.0,10,4.119457674083736,0.9378779531552156
0,61,0,1,21,33,0,0,0,0,2,0,0.0,9,4.147652813456192,0.9442971475481879
0,43,2,1,15,6,0,1,0,0,2,0,0.046511627906976744,8,4.553944405764262,0.957739673902321
1,70,18,1,29,34,0,0,0,0,2,0,0.2571428571428571,7,4.68794225995095,0.9649980649683138
1,328,84,1,38,65,0,1,9,0,3,0,0.25609756097560976,37,5.460033912216589,0.9134646498234499
1,64,0,1,23,34,0,0,0,0,3,0,0.0,10,4.308518072054203,0.9397062836122494
1,150,17,0,22,121,0,0,0,0,2,2,0.11333333333333333,14,4.616069266600456,0.8999443492103925
1,36,9,3,28,1,0,0,0,0,4,0,0.25,8,4.0860486123130375,0.945422626800904
1,49,3,0,18,24,0,0,1,0,1,0,0.061224489795918366,7,4.653089120058805,0.9482765163387061
1,122,14,1,20,26,0,1,0,0,2,1,0.11475409836065574,19,4.831828721217136,0.9346032524396671
1,43,0,1,18,18,0,0,0,0,3,0,0.0,8,4.11162928928394,0.9513414381298485
1,157,30,0,15,107,0,0,0,0,3,3,0.1910828025477707,18,5.558329628320694,0.9614225552023308
0,69,0,1,14,48,0,0,5,0,2,0,0.0,13,4.273461103660325,0.9447115227278351
0,19,0,0,10,1,0,1,0,0,1,0,0.0,5,3.4316235658474303,0.9572271858233162
0,26,0,1,14,4,0,1,0,0,2,0,0.0,7,3.6714055834424966,0.9397257214136696
1,43,0,0,18,17,0,1,0,0,1,0,0.0,8,3.766169917835722,0.9415424794589305
1,144,8,1,32,105,0,0,3,0,3,0,0.05555555555555555,10,5.5085589213681025,0.957196629699058
1,67,1,1,21,39,0,0,1,0,3,0,0.014925373134328358,11,4.2487068263852645,0.9392392251191078
1,37,2,1,29,1,0,0,0,0,2,1,0.05405405405405406,6,3.969607339117404,0.9519613273007017
1,127,19,3,50,20,0,0,1,0,4,3,0.14960629921259844,19,4.680175070708237,0.9277972656314694
1,38,0,1,17,13,0,1,0,0,3,0,0.0,8,4.135699552746469,0.9569107726800931
1,26,0,1,15,4,0,0,0,0,2,0,0.0,6,3.8441065448145375,0.9610266362036344
1,239,55,1,26,29,0,1,0,0,3,0,0.2301255230125523,27,5.573011854531889,0.9323658797744051
0,70,0,2,19,44,0,0,4,0,3,0,0.0,12,4.122919131603902,0.9245391530106642
1,28,0,1,15,6,0,0,0,0,2,0,0.0,7,3.6820058147602137,0.9424389356842796
1,120,15,3,42,20,0,1,0,0,4,3,0.125,18,4.67912184720723,0.935824369441446
1,50,0,0,16,27,0,0,0,0,2,0,0.0,8,4.1512723801129106,0.9605139856499858
1,70,8,0,12,18,0,0,0,0,5,0,0.11428571428571428,16,4.739877574570947,0.9567399589381246
0,30,0,1,21,1,0,1,1,0,2,0,0.0,7,3.8314018453921714,0.9578504613480429
0,49,0,1,27,15,0,0,3,0,2,0,0.0,9,3.8792902024895475,0.9303021519926045
1,22,1,1,13,1,0,1,0,0,2,0,0.045454545454545456,6,3.6635327548042538,0.962225174642866
0,71,0,1,19,45,0,0,5,0,3,0,0.0,13,4.21312802251359,0.9447679396866787
1,39,1,5,31,1,0,0,1,0,6,0,0.02564102564102564,11,3.9897785005806887,0.9231478203675829
0,79,7,2,16,20,0,0,0,0,3,0,0.08860759493670886,16,4.643873356441551,0.9373615952006773
1,26,0,0,17,1,0,1,0,0,1,0,0.0,5,3.8441065448145375,0.9610266362036344
1,334,84,1,38,71,0,1,9,0,3,0,0.25149700598802394,41,5.477391064017989,0.9163685044234595
0,56,2,1,17,32,0,0,3,0,3,0,0.03571428571428571,10,4.4072901364521035,0.9612488947857029
0,44,0,1,25,12,0,0,0,0,2,0,0.0,7,4.112063152384017,0.9680163183977145
1,35,0,0,10,18,0,0,0,0,1,0,0.0,7,4.142730873716943,0.9585376671623941
0,40,0,1,20,12,0,1,0,0,3,0,0.0,7,3.9373261452560073,0.9442198945770361
0,47,0,1,17,23,0,0,2,0,2,0,0.0,9,4.341406936599894,0.9597319499043856
0,37,1,1,29,1,0,0,0,0,2,0,0.02702702702702703,6,4.152171866202904,0.9453260014109065
0,68,0,1,16,45,0,0,3,0,2,0,0.0,11,4.176222409881549,0.9364920839749774
1,21,0,0,13,1,0,0,0,0,1,0,0.0,5,3.784941827437642,0.9687862341709923
0,39,0,1,14,17,0,1,0,0,2,0,0.0,6,3.8214641693801754,0.9349232807242364
0,87,6,2,33,46,0,1,4,0,4,0,0.06896551724137931,14,4.472378088566368,0.9405854684325217
1,143,8,1,30,105,0,1,2,0,3,0,0.055944055944055944,9,5.5211787254277205,0.959389514278448
1,70,17,3,49,13,0,1,2,0,5,0,0.24285714285714285,12,4.587992796774528,0.9444237845673265
1,44,0,0,22,14,0,1,0,0,2,0,0.0,7,3.9711601764699322,0.9523337170563907
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.8332696895151073,0.9583174223787768
1,103,5,1,16,80,0,0,2,0,2,1,0.04854368932038835,17,4.5851835091646285,0.9170367018329257
1,118,20,3,42,19,0,0,0,0,4,3,0.1694915254237288,17,4.709726244459144,0.9419452488918288
0,52,2,1,24,21,0,0,1,0,2,0,0.038461538461538464,10,4.340762325751906,0.9347322889347438
1,32,0,1,23,1,0,1,1,0,2,0,0.0,7,4.030639062229566,0.9665974953591325
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.921029621737614,0.9592820226197302
1,149,18,3,33,12,0,0,0,0,5,0,0.12080536912751678,13,5.503705517308165,0.9519742396296562
0,100,0,1,22,71,0,0,0,0,3,0,0.0,13,4.226409812678531,0.9477462991057204
1,56,1,2,15,34,0,0,1,0,4,0,0.017857142857142856,11,4.204701244167347,0.9572853779559675
1,59,10,3,31,21,0,0,0,0,5,0,0.1694915254237288,9,4.3469928979359445,0.9480978082704532
0,28,0,1,20,1,0,0,0,0,2,0,0.0,6,4.012188403968661,0.9621727974917793
0,29,0,1,21,1,0,0,1,0,2,0,0.0,7,3.7714370294611266,0.9428592573652816
0,40,4,1,16,16,0,1,0,0,2,0,0.1,8,4.215311532225102,0.9452575782546043
1,45,0,0,11,27,0,0,2,0,2,0,0.0,9,4.280090318263434,0.9597838209640119
1,70,3,1,10,47,0,0,0,0,3,0,0.04285714285714286,14,4.555869224267571,0.9476873037528101
1,36,0,0,10,18,0,1,1,0,1,0,0.0,8,4.048688113203415,0.9367782212741629
1,119,58,0,14,98,0,0,4,0,1,0,0.48739495798319327,10,4.624595913986674,0.9249191827973349
0,38,0,1,30,1,0,0,0,0,2,0,0.0,6,4.113206053476118,0.9364546451367202
1,101,0,1,25,69,0,0,1,0,3,0,0.0,14,4.097851668035598,0.9189179291166729
0,59,2,1,15,36,0,1,0,0,2,0,0.03389830508474576,9,4.624357778895272,0.9519094009493618
1,66,0,0,20,39,0,0,0,0,2,0,0.0,9,4.2433634914703,0.9515480568725431
0,37,0,1,30,0,0,0,0,0,2,0,0.0,5,4.208924987016684,0.9738535428193829
1,219,0,1,18,194,0,0,0,0,8,0,0.0,38,3.8849058073002753,0.8473146305317065
1,260,45,11,211,42,0,0,0,1,13,0,0.17307692307692307,21,5.1710731705893584,0.9529710407344933
1,83,5,1,16,46,0,1,0,0,2,0,0.060240963855421686,13,5.099252498673063,0.951787774393534
0,56,0,2,18,30,0,1,0,0,3,0,0.0,10,4.276129815595919,0.9453014808098772
0,65,0,0,13,44,0,1,3,0,2,0,0.0,11,4.123012245237668,0.9539752061388983
1,24,0,1,16,1,0,0,1,0,2,0,0.0,7,3.605388542207534,0.9469536242392339
0,77,9,1,23,47,0,0,0,0,5,0,0.11688311688311688,14,4.680901684351334,0.9361803368702668
1,67,12,1,23,37,0,0,0,0,3,0,0.1791044776119403,11,4.40340127379721,0.9482208522074886
1,28,0,0,20,1,0,0,0,0,1,0,0.0,5,3.7979026896829464,0.9494756724207366
1,43,0,1,21,15,0,0,2,0,2,1,0.0,8,4.111629289283939,0.9679141831567751
0,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.952302977662386,0.9669330661005818
1,57,0,1,15,34,0,1,1,0,3,0,0.0,11,4.156593961153605,0.9320905255687645
0,23,0,1,15,1,0,0,0,0,2,0,0.0,6,3.7294461949052566,0.9545816816824316
0,48,0,2,18,23,0,0,0,0,4,0,0.0,9,4.28778203183594,0.961508640230297
1,63,0,0,10,46,0,0,0,0,2,0,0.0,11,4.214810678425988,0.9451452648833172
1,46,0,2,25,14,0,0,0,0,4,0,0.0,8,4.118579554250694,0.9529495780188428
0,31,0,1,23,1,0,0,0,0,2,0,0.0,6,3.889049535914169,0.9514580772860369
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.593269689515108,0.971038569254191
1,34,2,1,23,3,0,1,2,0,2,1,0.058823529411764705,8,4.175123135113461,0.9660325307245243
1,124,17,1,19,98,0,0,1,0,3,0,0.13709677419354838,15,4.616540100385102,0.9233080200770203
0,45,0,1,16,21,0,1,0,0,2,0,0.0,8,4.119087818311512,0.9530671792490484
1,39,1,1,20,12,0,0,0,0,3,0,0.02564102564102564,7,4.297470808272997,0.9636812885105317
0,20,0,1,12,1,0,0,0,0,2,0,0.0,6,3.5086949695628418,0.9481832530230832
0,41,0,1,21,13,0,0,0,0,2,0,0.0,9,4.161953223919209,0.9332923071463105
1,46,0,1,29,10,0,0,0,0,3,1,0.0,7,4.1128260215009025,0.95161833589184
1,132,14,0,22,31,0,1,2,0,3,0,0.10606060606060606,25,4.907269833156461,0.9419932358995201
0,69,0,1,11,51,0,0,1,0,3,0,0.0,14,4.383977812434821,0.9440382374647761
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.863465189601646,0.9658662974004115
1,128,4,1,15,18,0,0,1,0,3,0,0.03125,21,5.152666090295162,0.9495788213854014
0,25,0,2,16,1,0,1,0,0,3,0,0.0,7,3.7532696895151076,0.9606794963068364
1,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.9946803684089085,0.9579741522994324
1,209,35,1,24,169,0,0,12,0,4,1,0.1674641148325359,29,4.98389498524999,0.9184761913674089
1,70,17,3,49,13,0,1,2,0,5,0,0.24285714285714285,12,4.541634046805434,0.94472617904017
1,47,2,0,21,19,0,0,1,0,1,0,0.0425531914893617,7,4.408327086125995,0.949281568157227
0,24,0,0,17,0,0,0,0,0,1,0,0.0,4,3.605388542207534,0.9469536242392339
0,53,0,1,30,16,0,0,1,0,3,0,0.0,8,4.088413794382425,0.962449048728741
0,38,0,1,29,1,0,1,2,0,2,0,0.0,8,4.155565013329717,0.9782570442123683
1,77,19,0,23,47,0,0,0,0,1,0,0.24675324675324675,7,4.7366223863702075,0.9473244772740415
1,37,0,1,19,10,0,1,0,0,2,0,0.0,7,4.249729716863358,0.9529756436005136
0,34,0,1,21,1,0,1,0,0,2,0,0.0,10,4.160704752887782,0.9626964312084924
1,100,17,1,18,75,0,0,1,0,3,1,0.17,13,4.703444342530804,0.9324101628936536
0,34,0,2,25,1,0,1,0,0,3,0,0.0,7,4.175123135113461,0.9660325307245243
0,59,0,1,18,33,0,1,1,0,3,0,0.0,12,4.243879542682847,0.9256083429287237
1,55,0,0,14,33,0,1,0,0,2,0,0.0,9,3.9514469332684015,0.9476062355801741
0,39,0,1,25,7,0,0,0,0,2,0,0.0,6,4.092342603144792,0.9633739253303153
1,34,0,2,22,4,0,1,1,0,3,0,0.0,9,4.160704752887782,0.9626964312084924
0,47,3,2,22,18,0,0,0,0,4,0,0.06382978723404255,9,4.4265133195786195,0.9531977603710746
1,158,13,1,14,4,0,0,0,0,4,0,0.08227848101265822,24,5.273006264404147,0.9342913935258546
0,70,0,1,18,44,0,1,4,0,2,0,0.0,12,4.26992618953895,0.9575045778689939
1,76,0,0,17,52,0,0,1,0,1,0,0.0,12,4.196775257532113,0.903726361460754
0,58,0,1,18,33,0,0,0,0,2,0,0.0,10,4.27710884906359,0.9099380282564461
1,143,15,1,39,62,0,1,3,0,2,0,0.1048951048951049,22,5.568171407933482,0.9465424573971943
1,51,10,1,22,22,0,0,2,0,2,0,0.19607843137254902,9,4.6404804305383465,0.9552281977209518
0,46,0,1,17,22,0,0,2,0,3,0,0.0,10,4.0879293469851055,0.9458577878287548
1,109,0,0,19,42,0,0,1,0,2,3,0.0,17,4.788782496566848,0.9262769760162609
1,75,4,8,67,1,0,0,0,0,9,0,0.05333333333333334,13,4.331779610831411,0.9215690170673061
0,49,0,1,10,32,0,0,2,0,2,0,0.0,9,4.219515395613161,0.9462002686572311
1,68,5,0,11,50,0,0,3,0,1,0,0.07352941176470588,14,4.240920378711542,0.9375179161706814
1,73,4,3,39,27,0,0,2,1,5,0,0.0547945205479452,13,4.619915532385118,0.9415159034765861
1,45,9,1,25,12,0,1,0,0,3,0,0.2,7,4.485537262659802,0.9659078746961365
1,29,0,0,16,5,0,1,0,0,1,0,0.0,5,4.021268494903765,0.9643503164955894
1,66,16,1,12,46,0,1,0,0,2,0,0.24242424242424243,21,4.0096374010881695,0.8745191264830421
1,35,0,1,28,0,0,0,0,0,2,0,0.0,5,4.100711588373536,0.9488153200013866
1,72,0,1,18,47,0,0,0,0,3,1,0.0,12,4.433319967558182,0.9431713272373273
1,125,11,3,50,20,0,0,1,0,4,3,0.088,19,4.683817741577584,0.9367635483155168
1,124,20,4,46,20,0,1,0,0,5,3,0.16129032258064516,19,4.8366590656825785,0.9507016005042465
0,74,2,2,19,48,0,0,0,0,4,0,0.02702702702702703,14,4.506920434285952,0.9184880621384702
1,52,0,1,24,20,0,1,0,0,3,1,0.0,8,4.166812680413122,0.9486592792232726
0,36,0,1,28,1,0,0,0,0,2,0,0.0,6,3.988554862192845,0.9565051795447798
1,40,0,1,13,20,0,0,1,0,2,0,0.0,9,3.9537016960573474,0.9307366200446948
1,160,26,1,21,57,0,0,1,1,3,2,0.1625,19,5.5161585080815545,0.9416484131084871
0,56,0,1,22,27,0,0,0,0,3,0,0.0,9,4.10274578087187,0.949285987826874
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.767375797816042,0.9418439494540105
1,50,0,1,22,21,0,0,0,0,2,1,0.0,9,4.185979129983102,0.9386799682023701
0,25,0,0,11,7,0,0,0,0,1,0,0.0,5,3.753269689515107,0.9383174223787768
0,38,4,0,6,25,0,0,0,0,2,0,0.10526315789473684,8,4.398857447483311,0.9724322315500237
0,48,0,1,11,30,0,0,3,0,2,0,0.0,11,4.0957136787344055,0.9476589125995506
1,32,0,1,23,1,0,1,0,0,2,0,0.0,6,3.816428031846024,0.954107007961506
0,60,0,2,17,36,0,0,2,0,3,0,0.0,10,4.142749405075779,0.9585419549150891
1,40,0,1,14,19,0,0,0,0,3,2,0.0,8,4.037326145256008,0.9504225607614353
1,45,1,1,38,0,0,0,0,0,2,0,0.022222222222222223,5,4.197656852829064,0.9556815796280619
1,33,3,1,13,13,0,0,0,0,3,0,0.09090909090909091,8,4.2107645737727895,0.9586658177151701
0,44,3,1,18,19,0,0,0,0,3,0,0.06818181818181818,8,4.58376514106955,0.9640112702948161
1,69,13,3,35,26,0,1,1,1,5,0,0.18840579710144928,11,4.680937594980808,0.9635561768717634
0,34,0,1,26,1,0,0,0,0,2,0,0.0,6,3.903208061647681,0.9549219682823354
0,74,0,1,21,45,0,1,0,0,3,0,0.0,10,4.517121616747621,0.9396272357636205
0,20,0,1,11,1,0,1,0,0,2,0,0.0,6,3.5464393446710147,0.9583832232923283
0,126,13,1,16,9,0,0,3,0,2,0,0.10317460317460317,30,5.007712443943511,0.9409583058354902
1,33,0,1,25,1,0,0,0,0,2,0,0.0,6,4.165013816065913,0.9636934545470407
0,48,0,1,16,24,0,1,0,0,3,0,0.0,9,3.9112396584787112,0.956886902801122
0,82,8,1,25,50,0,0,6,0,2,0,0.0975609756097561,16,4.479146139991884,0.9220180450447111
0,31,0,1,22,1,0,1,0,0,2,0,0.0,6,4.17146526179041,0.965186178531072
1,33,9,2,25,1,0,0,0,0,3,0,0.2727272727272727,7,4.369707376737533,0.965988179046941
1,59,1,3,42,10,0,0,2,0,4,0,0.01694915254237288,10,4.219708575828709,0.9462435881275286
0,23,0,0,16,0,0,0,0,0,1,0,0.0,4,3.5227119556807582,0.9519711774822223
0,27,0,1,20,0,0,0,0,0,2,0,0.0,5,3.8380398168981555,0.9595099542245389
1,54,1,0,23,24,0,0,1,0,2,0,0.018518518518518517,9,4.1900079935705445,0.9539401619384268
0,44,0,1,12,24,0,1,3,0,2,0,0.0,10,4.288754913993503,0.9617268030458219
1,92,0,0,10,46,0,1,2,1,6,0,0.0,21,4.497010564630756,0.9457659224502413
0,34,0,1,26,1,0,0,1,0,2,0,0.0,7,4.035273502696889,0.9499393504070628
0,54,6,1,18,28,0,1,1,0,3,0,0.1111111111111111,10,4.551300123280304,0.9467368640492003
1,34,1,1,26,0,0,1,0,0,2,0,0.029411764705882353,5,4.017917900762096,0.9458536870147692
1,174,40,1,37,129,0,1,15,0,2,0,0.22988505747126436,26,4.946799385671076,0.9495812782026578
1,37,0,1,18,12,0,0,0,0,2,0,0.0,8,3.8383977993262324,0.9390661024705685
1,23,0,0,14,1,0,1,1,0,1,0,0.0,6,3.7622673906514947,0.962982530117535
0,30,0,1,21,1,0,1,0,0,2,0,0.0,6,4.12323142879762,0.970645430212419
0,36,0,1,27,1,0,1,0,0,2,0,0.0,6,4.099665973303956,0.9650979119416657
1,26,0,0,12,7,0,0,1,0,1,0,0.0,6,3.902174814211728,0.975543703552932
1,199,28,1,15,176,0,1,1,0,2,0,0.1407035175879397,8,5.60327383689066,0.9525095760312214
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.8441065448145375,0.9610266362036344
0,26,2,0,7,11,0,1,0,0,1,0,0.07692307692307693,6,3.5654483718208247,0.9635201877067517
0,28,0,1,20,0,0,1,0,0,2,0,0.0,5,3.94075983254009,0.9641090293886627
0,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.7381493331928657,0.9568093197681747
0,70,0,1,22,41,0,0,4,0,2,0,0.0,11,4.461166503080562,0.9606599172695257
0,35,0,1,21,7,0,0,1,0,2,0,0.0,7,4.436006945330953,0.9675121540543081
0,52,0,1,23,21,0,1,1,0,2,0,0.0,8,4.188339901158579,0.9535603869241451
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.6995138503199656,0.9469202578844538
0,61,0,1,17,37,0,0,0,0,3,0,0.0,10,4.288852453654341,0.948114007350248
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.8634651896016465,0.9658662974004116
1,462,195,1,26,59,0,1,2,0,5,0,0.42207792207792205,19,4.505488713104081,0.8303112577026169
1,71,0,0,11,53,0,0,1,0,2,0,0.0,12,4.239565303409167,0.9372183568155672
0,14,0,0,7,0,0,0,0,0,1,0,0.0,4,3.521640636343319,0.9823368126263248
1,28,0,1,15,6,0,0,0,0,2,0,0.0,7,3.7264741182543752,0.9538209548132887
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.754163427768881,0.9609082557849692
0,29,0,1,22,0,0,0,0,0,2,0,0.0,5,3.8404025467025056,0.9601006366756264
0,43,0,1,14,22,0,0,0,0,2,0,0.0,9,4.338941789535506,0.9591869928355237
1,29,5,0,7,14,0,1,0,0,1,0,0.1724137931034483,5,4.021268494903766,0.9643503164955897
1,32,0,1,25,0,0,0,0,0,2,0,0.0,5,4.015319531114783,0.9629236808158292
1,43,0,0,21,15,0,0,0,0,2,0,0.0,7,4.274874638322402,0.95861423694814
1,26,0,0,13,6,0,0,1,0,1,0,0.0,7,3.979097891134804,0.9542372799890876
1,29,2,1,20,1,0,1,0,0,2,0,0.06896551724137931,6,4.1852301329094015,0.9683710698149587
0,67,1,1,22,38,0,0,4,0,2,0,0.014925373134328358,12,4.375041056933179,0.9542152321300426
1,82,5,1,16,46,0,1,1,0,2,0,0.06097560975609756,12,5.168723425894133,0.9467511981007785
0,43,6,1,14,22,0,0,0,0,3,0,0.13953488372093023,9,4.34186497602557,0.9469793864928339
0,49,0,1,18,23,0,1,0,0,2,0,0.0,7,4.123004049629476,0.9386853573576871
1,125,0,0,17,61,0,0,1,1,4,0,0.0,19,4.512684536636335,0.9196627576484009
0,34,0,1,26,1,0,0,0,0,2,0,0.0,6,4.101881223476018,0.9490859480814478
1,47,0,1,16,23,0,1,0,0,2,0,0.0,7,3.972914459600246,0.9352594758330988
0,35,0,1,26,1,0,1,0,0,2,0,0.0,6,3.85416328885666,0.942923138030947
1,64,0,1,13,44,0,0,0,0,3,0,0.0,12,4.1693981953738835,0.949247924057399
1,40,6,1,32,1,0,0,0,0,2,0,0.15,6,4.134183719779188,0.9565600419566751
1,50,0,1,42,1,0,0,2,0,2,0,0.0,8,4.2561746300696415,0.9544208755846408
0,50,2,1,15,27,0,1,3,0,2,0,0.04,11,4.216174630069641,0.9454511226159378
1,85,1,0,13,65,0,0,2,0,3,0,0.011764705882352941,13,4.3185367086821955,0.9299462628044237
0,136,4,1,17,112,0,0,1,0,2,0,0.029411764705882353,20,4.756023959238232,0.899841442958721
1,130,10,1,31,82,0,1,2,0,2,0,0.07692307692307693,20,5.271567909413487,0.9388851883305476
0,55,0,1,18,29,0,1,2,0,2,0,0.0,11,4.103529260115678,0.9342515271857599
1,144,13,1,32,44,0,1,1,0,5,1,0.09027777777777778,24,5.04268038821185,0.9129399522136546
1,121,24,6,53,44,0,0,3,0,8,2,0.19834710743801653,18,4.892627469282242,0.9391825064723547
1,69,0,0,18,43,0,1,0,0,1,0,0.0,12,4.519786646013217,0.9211101323633045
1,33,0,1,24,1,0,1,1,0,2,0,0.0,7,4.078506150239447,0.9436774654034914
0,59,4,1,15,8,0,0,0,0,2,0,0.06779661016949153,11,4.5627396090071395,0.9491164440702943
1,60,0,5,29,17,0,0,0,0,8,0,0.0,15,4.548824871352451,0.9363611911851454
1,42,0,1,18,17,0,0,0,0,2,0,0.0,8,3.9284140071748546,0.9420826527613991
0,35,1,1,14,14,0,0,0,0,2,0,0.02857142857142857,8,4.433153646184956,0.9546276768747247
1,53,2,1,21,25,0,0,0,0,2,0,0.03773584905660377,9,4.223229776037644,0.9470331955282159
0,24,0,1,17,0,0,0,0,0,2,0,0.0,5,4.001629167387823,0.9790007451575364
0,31,0,1,23,1,0,0,0,0,2,0,0.0,6,3.937751955408586,0.9633731506178153
1,59,0,0,13,25,0,0,0,0,2,0,0.0,11,4.537150202154141,0.9437934738989873
1,17,0,0,9,1,0,0,0,0,1,0,0.0,5,3.572469458770136,0.9654175532860074
1,109,22,1,20,82,0,0,1,0,3,0,0.2018348623853211,14,4.957968788864151,0.944747955485923
0,27,0,1,19,1,0,0,0,0,2,0,0.0,6,4.004344446367529,0.960291718671796
1,47,1,1,12,28,0,0,0,0,3,0,0.02127659574468085,9,4.32322070314727,0.9557116151263304
0,19,0,1,11,1,0,0,0,0,2,0,0.0,6,3.181366328891458,0.9576866921917315
1,57,3,3,25,24,0,1,1,0,5,0,0.05263157894736842,12,4.1835344270007955,0.912446814198105
0,67,0,1,26,33,0,1,2,0,3,0,0.0,10,4.1999277206518215,0.9418078535163693
0,34,0,1,25,1,0,1,0,0,2,0,0.0,6,3.9620315910594455,0.969313176642231
0,34,0,1,23,4,0,0,1,0,2,0,0.0,8,4.160704752887783,0.9626964312084926
0,88,5,1,22,59,0,0,7,0,2,0,0.056818181818181816,15,4.450338654631443,0.925735404767378
0,115,10,0,15,93,0,0,10,0,1,1,0.08695652173913043,19,4.406171871795629,0.897956004101454
1,48,0,1,18,22,0,1,2,0,3,1,0.0,9,4.464661719245796,0.9614125711034085
1,36,0,1,15,14,0,0,0,0,3,0,0.0,7,3.9749375012019263,0.9724706145551181
0,72,8,0,15,49,0,1,3,0,1,0,0.1111111111111111,13,4.379510203934193,0.9210544312439612
1,51,5,1,31,13,0,0,0,0,2,0,0.09803921568627451,7,4.179504450061347,0.9515488175754886
0,25,0,1,18,0,0,0,0,0,2,0,0.0,5,3.8136606896881853,0.9761370574274265
1,23,0,1,16,0,0,0,0,0,2,0,0.0,5,3.6539967386657093,0.9597205444379702
1,97,23,4,50,40,0,0,1,0,5,1,0.23711340206185566,12,4.831468966891507,0.949681426214424
0,43,0,1,19,17,0,0,0,0,3,0,0.0,8,4.109306836490687,0.9508040731523977
