url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy,status
36,0,1,27,1,1,2,0,2,0,8,3.953968403919608,0
59,0,1,19,7,0,0,0,2,0,10,4.293683626279561,0
45,0,1,21,17,0,1,0,2,0,7,4.096431151452537,0
45,0,1,16,22,0,2,0,3,0,9,4.1744261515486905,0
34,3,1,26,1,0,0,0,2,0,6,4.035273502696889,1
80,6,1,27,46,0,4,0,3,0,13,4.284017863924877,0
38,0,0,24,7,0,0,0,2,0,7,4.240962710641206,1
33,0,2,25,1,0,0,0,3,0,7,3.899714194788232,0
71,4,1,22,41,1,0,0,3,0,11,4.362509753454243,0
37,0,1,17,13,0,1,0,2,0,9,3.8278475418785782,1
30,0,0,13,10,0,0,0,1,0,7,3.7077516472406153,1
41,0,0,16,17,1,0,0,1,0,7,3.876355517954656,1
40,0,1,32,1,0,0,0,2,0,6,4.075070520364181,0
23,0,1,14,1,1,0,0,2,0,6,3.6424896731661263,0
28,4,1,11,10,0,0,0,3,1,7,3.940759832540089,1
81,0,1,17,57,0,5,0,3,0,13,4.246913309768391,0
314,10,1,14,27,1,4,0,9,1,53,4.7579597125909725,1
202,76,0,13,23,1,0,0,2,1,15,4.603911520878255,1
47,0,0,24,16,0,1,0,1,0,7,4.035778681778613,0
124,6,1,24,83,1,2,0,2,0,20,5.159250716031775,1
78,9,3,69,1,1,2,0,4,0,10,4.749331224911926,1
213,62,1,15,29,0,6,1,4,0,32,4.8590255105456945,1
31,0,1,22,1,1,0,0,2,0,6,4.1313003425053605,1
19,0,1,12,0,0,0,0,2,0,5,3.7216117239699007,0
59,0,1,16,35,1,0,0,2,0,10,4.359349778498667,0
64,0,0,17,39,1,1,0,2,0,11,4.217595799344165,1
26,1,1,18,1,0,0,0,2,0,6,3.628351141951583,0
59,0,1,17,35,0,0,0,3,0,12,4.501559261982788,0
60,0,0,18,35,0,0,0,4,1,11,4.255330863445171,1
50,0,1,20,23,0,0,0,3,0,9,4.1537863204943655,1
89,2,1,20,62,0,6,0,2,0,15,4.196609556668849,0
32,0,1,24,1,0,0,0,2,0,6,3.8400182662886326,0
77,23,1,22,34,0,0,0,2,0,9,4.903231755504112,1
38,0,1,30,1,0,0,0,2,0,6,4.113206053476118,0
68,7,0,18,43,0,0,0,1,0,13,4.383193496957241,1
36,2,1,28,1,0,0,0,2,0,6,4.197159723424148,1
48,1,1,19,22,0,0,0,2,0,9,4.058208073322317,1
72,6,0,17,48,0,6,0,1,0,14,4.325021007875938,0
48,0,1,27,13,1,1,0,2,0,9,4.220713678734406,1
111,12,1,19,84,1,5,0,3,0,16,4.813302498059339,0
37,0,1,10,19,1,2,0,2,0,8,4.134468568039293,1
56,0,1,22,27,0,0,0,3,0,9,4.10274578087187,0
68,8,3,42,19,0,0,0,4,2,9,4.5395454741006125,1
114,23,5,37,44,1,2,0,7,0,18,5.046216633868674,1
77,6,1,14,55,1,6,0,2,0,15,4.425387761744744,0
75,0,1,17,51,0,0,0,3,0,13,4.246111232828359,0
36,1,1,27,1,1,0,0,2,0,6,4.0860486123130375,1
64,10,3,31,26,0,0,1,5,0,10,4.566428031846025,1
54,0,1,22,25,0,1,0,3,0,10,4.144371077890727,1
54,0,0,11,35,1,6,0,1,0,11,4.315098502869868,0
63,2,1,16,40,0,0,0,3,0,11,4.412701748415972,0
24,4,1,16,1,0,0,0,2,0,6,4.053508854797679,1
27,0,1,18,1,1,1,0,2,0,7,3.763965742824082,0
36,0,1,29,0,0,0,0,2,0,5,4.371178126382215,0
32,0,1,23,1,1,0,0,2,0,6,4.140319531114783,0
39,0,1,14,18,0,0,0,3,0,8,4.006573937300012,1
38,1,1,17,13,1,0,0,2,0,6,4.260828171224455,0
31,0,1,24,0,0,0,0,2,0,5,3.7166308917868656,0
48,3,1,15,26,0,0,0,2,0,8,4.17091452195184,1
20,0,0,11,1,1,0,0,1,0,5,3.6464393446710153,0
128,19,3,50,20,1,1,0,4,3,19,4.795140670376749,1
93,0,2,17,68,1,5,0,3,0,14,4.337907974619763,0
131,4,1,27,87,1,2,0,2,0,20,5.234776101815252,1
48,5,2,17,24,0,0,0,4,0,12,4.394974678246912,0
41,0,1,17,17,0,0,0,3,0,9,4.257078456355553,0
72,7,0,10,55,0,1,0,1,0,12,4.537981169687208,1
123,17,1,17,99,0,1,0,3,0,20,4.62640779940599,0
45,3,3,36,1,1,2,0,4,0,10,4.266977196801592,1
31,0,0,16,7,1,0,0,1,0,5,3.9779168746936353,1
51,0,0,24,20,0,0,0,2,0,8,3.961929393346454,1
42,0,1,17,17,1,1,0,2,0,9,4.008056339745007,0
132,12,3,50,19,0,1,0,4,3,20,4.6042786802501166,1
47,0,1,15,25,0,1,0,3,0,10,4.235989522932167,1
35,0,2,21,6,1,2,0,3,0,9,4.107156230921613,0
105,18,2,22,75,1,2,0,4,0,22,4.897279570629423,0
37,1,1,16,14,0,0,0,3,0,9,3.962454298401447,1
117,0,1,12,98,0,5,0,3,0,20,4.335807895088228,0
28,4,2,20,1,0,0,0,3,0,7,3.8423709931771097,1
160,26,1,21,57,0,1,1,3,2,19,5.5161585080815545,1
235,100,1,22,40,0,0,0,4,2,20,4.940113651119489,1
26,0,1,19,0,0,0,0,2,0,5,3.8252517372886503,0
42,4,1,17,18,0,0,0,3,0,9,4.080565424450169,0
93,20,1,14,72,0,0,0,2,0,10,4.511196984309153,1
47,1,1,25,15,0,0,0,3,0,7,4.113129150361585,1
41,0,1,16,17,1,0,0,2,0,8,4.257078456355553,0
68,0,0,13,17,0,0,1,4,0,12,4.29827529826875,1
92,25,0,18,10,1,1,0,2,1,12,4.936287163672793,1
63,6,1,27,29,0,0,0,2,0,11,4.489206812994291,0
47,0,1,15,25,0,0,0,2,0,9,4.061380139605636,1
132,8,1,16,24,1,0,0,3,0,10,5.426039999179604,1
76,0,1,19,50,0,5,0,2,0,12,4.327554659468924,0
73,4,3,39,27,0,2,1,5,0,13,4.619915532385118,1
27,0,1,16,4,0,0,0,2,0,7,3.689891668750008,0
77,24,0,23,47,0,0,0,1,0,7,4.732306307988132,1
36,0,1,20,9,0,0,0,2,0,8,4.006749918638778,1
42,1,1,34,1,0,2,0,2,0,8,4.0799503875701,1
62,0,1,16,26,1,1,0,2,0,12,4.458983013544332,1
33,0,1,25,1,0,2,0,2,1,8,3.907734270742486,1
49,1,1,19,23,0,2,0,2,0,9,4.323195302989815,0
36,1,1,28,1,0,0,0,2,0,6,3.853700612963029,1
140,36,1,26,1,0,5,0,3,0,27,5.024166389849189,1
64,0,1,22,35,0,0,0,3,0,10,4.089178456835347,0
47,0,1,16,23,1,0,0,2,0,8,4.197685925915565,0
28,0,1,17,4,0,0,0,2,0,6,3.5975583870244896,0
20,0,1,13,0,0,0,0,2,0,5,3.308694969562842,1
206,13,2,17,4,1,0,0,6,0,37,5.445145959045785,1
25,0,1,16,1,1,0,0,2,0,6,3.783465189601646,0
30,1,1,23,0,0,0,0,2,0,5,3.923231428797621,1
37,4,1,28,1,1,0,0,2,0,6,4.172574231126241,1
62,8,1,13,41,1,5,0,2,0,13,4.396077617900943,0
119,26,3,42,20,0,0,0,4,3,18,4.7698243620166645,1
53,2,0,12,34,0,0,0,2,1,9,4.147758077924435,1
37,4,1,28,1,1,0,0,2,0,6,4.15487093296263,1
101,19,1,37,57,0,0,0,2,1,10,4.687661203122838,1
55,15,2,23,3,1,1,0,3,0,10,4.637835113714092,1
126,36,1,61,10,0,4,0,3,0,15,4.804827798690905,1
48,4,1,23,18,0,1,0,2,0,9,4.448934896284057,0
65,2,1,15,15,1,0,0,2,0,15,4.943306805529724,1
34,0,1,26,1,0,1,0,2,0,7,4.035273502696889,0
54,6,3,36,10,1,2,0,5,0,11,4.403151975132156,1
42,0,1,25,10,0,0,0,2,0,6,4.097923899526372,0
61,0,1,16,37,1,3,0,2,0,10,4.283139084054396,0
56,0,1,17,32,0,3,0,2,0,10,4.349341698990737,0
68,9,3,42,19,0,0,0,4,2,9,4.5269755774495355,1
47,6,3,39,1,0,2,0,4,0,10,4.120885064757336,1
26,0,1,17,1,1,0,0,2,0,6,3.584303179346712,0
25,0,1,16,1,1,0,0,2,0,6,3.6234651896016463,0
75,11,2,14,54,0,0,0,3,1,13,4.570448071229946,1
127,25,3,50,19,1,1,0,4,3,18,4.755989219275943,1
57,0,1,22,28,0,0,0,3,0,9,4.1835344270007955,0
103,20,0,15,81,0,1,0,1,0,13,4.574382485838058,1
45,0,0,11,27,0,0,0,2,0,9,4.352203929326469,0
52,0,1,16,28,1,2,0,2,0,9,4.226801439620117,1
28,0,1,19,1,1,0,0,2,0,6,4.0836169753972325,0
47,0,1,16,23,1,1,0,2,0,9,4.34758766118401,0
41,0,1,16,6,1,0,0,2,0,9,4.324270834457101,0
36,7,1,12,17,0,0,0,2,0,8,4.006749918638778,0
71,10,1,35,29,0,1,0,2,0,9,4.534662127067258,1
299,62,0,20,18,1,0,0,16,1,55,4.972352231354616,1
34,0,2,25,1,1,0,0,3,0,7,4.035273502696889,0
27,0,0,6,13,1,0,0,1,0,5,3.9121138909722304,0
29,0,1,21,1,0,0,0,2,0,6,4.021268494903765,0
162,34,1,15,14,1,1,0,7,1,22,5.447517353815201,1
22,4,1,15,0,0,0,0,2,0,5,3.879664004902594,0
38,1,0,22,9,0,1,0,2,0,7,3.9328178173636608,1
53,0,1,16,30,0,3,0,3,0,10,4.117387502935062,0
28,0,1,21,0,0,0,0,2,0,5,4.021640636343319,0
107,20,1,19,81,0,1,0,2,0,14,4.681927535096059,1
102,21,0,15,80,0,1,0,1,0,12,4.623153348621517,1
69,0,1,24,38,0,0,0,3,0,10,4.122915950574752,1
73,0,1,20,46,0,1,0,3,0,13,4.3392275187457585,1
86,31,2,19,60,0,0,0,4,0,9,4.834289575392974,1
62,22,2,22,33,0,1,0,3,0,8,4.758406544460784,1
61,0,1,15,39,0,5,0,2,0,13,4.498211468952161,0
28,0,2,19,1,1,0,0,3,0,7,4.056656707462824,0
40,1,1,25,7,1,2,0,2,2,9,4.106198332810094,1
39,0,1,16,15,1,0,0,2,0,8,3.8501671303741176,1
46,3,1,38,1,0,0,0,2,0,6,4.075101293381129,1
37,0,1,29,1,0,0,0,2,0,6,4.147717892246673,0
38,0,1,30,1,0,0,0,2,0,6,3.865576855207248,0
46,9,3,34,5,0,0,0,4,0,9,4.118579554250694,1
44,1,1,12,25,0,0,0,3,0,10,4.3542227440216,1
124,28,4,46,20,1,0,0,5,3,19,4.933433259230964,1
58,12,3,31,19,1,1,0,4,0,12,4.592738271243879,1
50,0,2,23,20,0,0,0,3,0,11,4.2528786893420305,1
41,0,1,18,15,1,0,0,2,0,8,4.277926089825635,0
57,8,1,17,33,0,3,0,2,0,13,4.32094598842116,0
248,59,0,14,58,0,0,0,2,2,35,4.6657587378205685,1
25,0,0,16,1,1,0,0,1,0,5,3.7034651896016455,0
56,0,1,23,26,0,0,0,3,0,9,4.0833310391293125,0
124,24,1,15,76,1,1,0,2,0,14,5.425318085518795,1
46,0,0,20,18,1,0,0,2,0,8,3.971734173768879,1
74,25,1,28,39,0,0,0,2,0,8,4.6872208938168685,1
57,3,3,40,10,0,2,0,5,1,11,4.248000603153558,1
83,0,1,31,45,0,5,0,2,0,14,4.322068915219127,0
60,1,1,15,38,0,3,0,3,0,10,4.401827886878548,0
19,0,1,11,1,0,0,0,2,0,6,3.2210972500579564,0
51,6,2,25,19,0,0,0,3,0,8,4.5916524894467186,1
43,0,1,34,1,1,0,0,2,0,6,4.196175150293235,0
76,10,3,50,19,0,1,0,4,2,10,4.569956626136606,1
27,0,1,19,1,0,0,0,2,0,6,3.90231157591703,0
34,0,1,14,12,1,1,0,2,0,8,3.9620315910594455,0
83,0,1,18,58,0,9,0,2,0,17,4.277097908823332,0
38,0,2,29,1,1,1,0,3,0,8,4.115834092163221,1
44,7,1,14,23,0,0,0,3,0,9,4.399677289476145,0
38,0,1,11,19,1,0,0,3,0,9,3.925853014561282,0
109,9,1,16,86,0,10,0,3,0,20,4.5189919867360375,0
62,1,1,20,35,0,2,0,3,0,11,4.073496972739653,0
64,0,1,24,23,0,1,0,3,0,12,4.6499433125951875,0
48,0,1,16,25,0,1,0,2,0,8,4.311641344913578,0
29,0,1,20,1,1,0,0,2,0,6,3.8833374604210062,0
23,0,1,14,1,1,0,0,2,0,6,3.4685766296878655,0
69,10,1,33,29,0,1,0,2,0,9,4.733251225045109,1
258,37,0,13,37,0,0,0,6,0,13,5.732768730130136,1
61,0,1,26,28,0,1,0,3,0,9,4.237291026970298,0
42,1,1,19,15,1,0,0,2,0,7,4.318045625665338,0
76,3,1,12,57,0,2,0,4,0,14,4.857812506973263,1
73,1,2,19,47,0,3,0,3,0,13,4.286633421799348,0
91,6,1,25,59,0,7,0,3,0,16,4.361286400548644,0
54,0,1,23,11,0,0,0,3,0,9,4.363063141125107,0
28,2,1,15,6,0,0,0,2,0,6,4.280394654123195,0
86,7,0,11,54,1,1,0,2,0,15,4.516656988691523,1
86,0,0,33,46,0,6,0,1,0,13,4.2436776814840185,0
35,0,0,27,1,0,0,0,1,0,5,3.9357276594930415,1
40,0,1,31,1,1,0,0,2,0,6,3.602078406900582,1
69,1,1,16,38,0,0,0,4,0,17,4.3952925812917245,1
39,1,1,20,12,0,0,0,3,0,7,4.297470808272997,1
81,15,1,27,47,0,0,0,2,0,8,4.747972776196166,1
53,0,3,26,20,0,0,1,5,0,10,4.077767399725442,1
48,0,1,28,13,0,1,0,2,0,8,4.347794209361695,1
108,27,0,20,80,1,0,0,3,1,14,4.71422949370708,1
44,0,1,35,1,1,0,0,2,0,6,4.0211540614749275,1
29,0,0,15,7,0,0,0,1,0,6,4.0993603054724,1
28,2,1,20,1,0,0,0,2,0,6,4.110577243331642,1
53,0,1,16,30,0,0,0,3,0,9,4.0430105499189,0
58,0,1,21,30,0,0,0,2,0,9,4.366541452644504,0
75,7,2,17,51,0,0,0,4,0,14,4.439527731850716,0
34,0,1,25,1,1,0,0,2,0,6,3.9620315910594455,0
36,0,1,28,1,0,2,0,2,0,8,4.041336376912015,0
33,7,1,12,6,0,0,0,2,0,7,4.309101316131472,0
35,4,1,18,10,0,0,0,3,0,7,3.935727659493041,1
35,0,1,18,10,0,0,0,3,2,7,4.243010159554855,1
53,9,3,44,1,1,3,0,4,0,11,4.187378181134056,1
40,0,1,32,1,0,0,0,2,0,6,4.0775671571169285,0
87,0,1,17,62,1,5,0,2,0,13,4.020746476764994,0
83,4,1,14,10,1,4,0,4,0,18,4.674645648851641,0
32,0,1,23,1,1,0,0,2,0,6,3.851409765557392,0
28,0,3,19,1,1,0,0,4,0,8,3.655045546825804,0
49,0,1,16,26,0,0,0,3,0,10,3.9892253442836862,0
29,0,1,20,1,1,0,0,2,0,6,3.978333581185265,0
35,0,1,27,1,0,0,0,2,0,6,4.0360069453309535,0
51,3,1,21,23,0,0,0,2,0,9,4.155090479515533,1
33,2,1,25,1,0,0,0,2,0,6,4.1272831343132905,1
64,2,1,16,40,1,0,0,3,0,11,4.452569336880353,1
35,0,1,26,1,1,0,0,2,0,6,3.992870516635899,0
81,8,1,20,53,1,7,0,2,0,17,4.3943729183623965,0
44,0,1,16,21,0,0,0,5,0,9,3.8542227440216,1
70,0,1,22,41,0,5,0,2,0,12,4.298497618110378,0
75,4,8,67,1,0,0,0,9,0,13,4.331779610831411,1
63,0,1,20,36,0,3,0,2,0,11,4.2016531955162995,0
50,6,1,15,28,0,0,0,3,0,9,4.189275070710712,0
72,3,1,28,36,1,1,0,3,1,12,4.5042005654437425,1
23,3,1,14,1,1,0,0,2,0,6,3.816402716644387,0
47,0,1,18,21,1,0,0,2,0,9,4.032272361855623,0
68,11,3,42,19,0,0,0,4,2,9,4.4971839370236095,1
30,0,1,21,1,1,0,0,2,0,6,3.8565647621309544,0
34,3,1,26,1,0,0,0,2,0,6,4.337175341123076,1
70,0,1,14,49,0,2,0,3,0,11,4.30227851106024,0
70,17,3,49,13,1,2,0,5,0,12,4.580989582550627,1
36,0,1,16,12,1,0,0,2,0,7,4.2363238771524,0
27,0,1,18,1,1,0,0,2,0,6,3.958229168669879,0
38,0,1,13,17,1,0,0,2,0,7,3.945038697540245,0
25,0,1,16,1,1,0,0,2,0,6,3.593269689515108,0
32,0,1,23,1,1,1,0,2,0,7,4.179229296672174,0
29,0,1,22,0,0,0,0,2,0,5,3.741962789037907,1
53,0,1,18,28,0,2,0,2,0,9,4.2208581341683455,0
26,0,1,17,1,1,0,0,2,0,6,3.8150724101159423,1
117,15,3,42,20,0,0,0,4,3,18,4.667553029618142,1
56,0,1,16,32,1,0,0,2,0,9,4.179475288865994,0
24,0,1,15,1,1,0,0,2,0,6,3.355388542207534,0
107,0,0,17,61,0,1,1,3,0,21,4.5314871471759535,1
62,6,2,20,35,0,1,0,3,0,12,4.505963246809119,1
85,0,1,30,48,0,5,0,2,0,12,4.319028990799447,0
63,5,1,17,39,0,0,0,3,0,10,4.514756661794874,0
48,2,2,27,14,0,0,0,4,0,9,4.345175521464346,1
93,1,1,20,66,0,9,0,2,0,16,4.391181666697287,0
68,0,1,21,40,0,0,0,5,2,12,4.256908989558354,1
137,3,2,19,83,0,3,0,5,2,27,4.774610684805298,1
43,0,1,25,11,0,0,0,2,0,6,4.074195789878432,0
34,0,1,19,8,0,0,0,2,0,7,4.101881223476018,0
59,10,1,23,29,0,1,0,2,0,9,4.509868160214535,1
31,0,1,23,1,0,1,0,2,0,7,3.993730584231476,0
54,0,3,38,9,0,2,0,5,0,11,3.9900685216792513,1
77,12,1,15,54,1,0,0,3,0,15,4.4177242492021085,0
48,0,1,17,24,0,0,0,3,0,9,4.196854365656767,0
28,2,1,13,7,1,0,0,2,0,6,4.012188403968661,1
79,8,1,18,53,1,1,0,4,0,16,4.7874459387869654,0
127,15,3,50,20,0,1,0,4,3,19,4.809540441065417,1
44,0,1,22,14,1,1,0,3,1,9,4.191830766118721,1
50,0,1,18,25,0,3,0,2,0,11,4.326886761135438,0
50,3,0,16,27,0,0,0,3,1,8,3.945142250383774,1
96,0,1,31,58,0,6,0,2,0,13,4.243293950382455,0
31,0,0,14,9,1,0,0,1,0,5,3.3729205036561045,0
57,0,1,12,38,0,0,0,3,0,10,4.062541498014134,0
142,18,3,25,12,1,0,0,5,0,13,5.510259401280624,1
81,7,1,12,62,0,0,0,4,0,15,4.469514053209206,0
85,8,0,14,64,0,10,0,1,0,15,4.613186314310941,0
46,0,1,19,19,1,1,0,2,0,9,4.363038521594966,0
34,0,0,19,8,0,0,0,1,0,6,3.841447312526802,1
18,1,0,4,7,0,0,0,1,0,5,3.6416041678685938,1
27,0,0,20,0,0,1,0,1,0,5,3.838039816898157,0
127,16,3,50,20,0,1,0,4,3,19,4.753504110289069,1
130,14,1,13,110,0,5,0,3,0,20,4.576537915567718,0
33,0,1,11,14,1,1,0,2,0,9,3.8101803025948,0
23,1,0,7,8,1,0,0,1,0,5,3.795088586397733,1
113,9,1,23,29,1,0,0,3,0,12,5.166993122145504,1
125,0,1,20,98,0,9,0,2,0,18,4.391248389634003,0
127,20,3,50,19,1,1,0,4,3,18,4.7921981189955085,1
77,20,0,23,47,0,0,0,1,0,7,4.688865035677142,1
75,4,1,20,19,0,0,0,2,0,11,4.6425801983528405,0
38,4,1,23,8,0,0,0,2,0,7,4.273728829005326,1
24,0,2,15,1,1,0,0,3,0,7,3.6572682296173897,0
53,3,0,20,26,0,0,0,2,0,9,4.236683427399852,1
132,8,1,16,24,1,0,0,3,0,12,5.418754441621391,1
129,22,4,54,20,0,1,0,5,3,20,4.732509521139322,1
52,2,1,14,31,0,0,0,3,0,10,4.635361295347743,1
35,0,1,27,1,0,1,0,2,0,7,3.878584802350184,1
21,0,0,12,1,1,1,0,1,0,6,3.6178096843744543,0
39,9,1,27,5,0,0,0,2,0,7,4.304257026388135,1
124,31,4,46,20,1,0,0,5,3,19,4.775139736101135,1
50,3,0,13,30,0,0,0,1,0,9,4.228438191111385,1
67,21,1,26,34,0,1,0,2,0,8,4.990878742438253,1
110,20,0,22,81,0,2,0,2,0,14,4.740825709504484,1
47,0,2,32,8,0,2,0,3,0,9,4.224727288613426,0
44,0,0,19,18,0,0,0,1,0,8,4.246157118972431,1
83,0,1,21,54,1,8,0,2,0,16,4.40488228107377,0
58,0,0,23,28,0,1,0,1,0,10,4.281671995727218,1
70,0,1,17,46,0,1,0,2,0,10,4.248357975191421,0
82,18,0,24,51,0,1,0,3,2,14,4.679931425927373,1
22,0,1,14,1,0,0,0,2,0,6,3.629219686524096,0
26,0,1,18,1,0,0,0,2,0,6,3.551428065028506,0
71,0,0,19,33,0,1,0,2,0,11,4.4847752968488415,1
55,0,1,16,31,1,0,0,2,0,12,4.211565233022161,0
59,5,3,41,10,1,2,0,4,0,10,4.55163754066725,1
54,0,1,18,29,0,1,0,2,0,8,4.047835474989691,0
41,0,0,24,10,0,0,0,2,0,6,4.021113284630981,1
19,0,0,10,1,1,0,0,1,0,5,3.536886723742166,0
41,0,0,10,23,1,2,0,1,0,11,3.7360786905275063,1
61,4,2,18,36,0,2,0,3,0,11,4.528675248459107,0
93,0,2,18,67,1,0,0,4,0,17,4.281403333589699,0
43,0,1,18,18,0,0,0,3,0,8,4.08267318468309,1
135,6,1,26,92,1,1,0,2,0,19,5.362503632026655,1
30,0,1,16,6,1,0,0,2,0,6,3.507751647240616,0
53,0,1,23,22,1,1,0,2,0,8,4.152751710122368,0
76,3,1,13,55,1,4,0,3,0,13,4.498350054091901,0
83,5,1,16,46,1,0,0,2,0,13,5.099252498673063,1
83,9,1,16,59,1,0,0,2,0,24,4.647049334930516,0
27,0,1,19,1,0,0,0,2,0,6,3.708048150071232,1
33,0,1,15,10,1,0,0,2,0,7,4.12728313431329,0
163,45,1,15,42,0,0,0,3,1,20,4.868573182927073,1
60,2,1,17,36,0,4,0,2,0,12,4.34882487135245,0
46,0,1,17,22,0,2,0,2,0,9,4.354552444952288,0
18,0,1,11,0,0,0,0,2,0,5,3.5032583347756456,1
77,0,1,40,30,0,1,0,2,0,9,4.264773840455667,0
99,0,1,16,76,0,0,0,2,0,17,4.730684746882175,0
39,0,0,22,9,1,0,0,2,0,7,4.111698692943855,1
73,11,1,13,53,0,5,0,2,0,16,4.505332957363194,0
54,0,1,16,30,1,0,0,2,0,9,4.197236873673567,0
56,0,1,28,21,0,0,0,2,0,9,4.186494994012813,1
46,3,1,38,1,0,0,0,2,0,6,4.23477472746692,1
47,0,1,19,21,0,0,0,2,0,7,4.06014563981535,0
29,0,1,20,1,1,0,0,2,0,6,3.7024715122197462,0
119,26,3,42,20,0,0,0,4,3,18,4.807123201493533,1
56,1,2,15,34,0,1,0,4,0,11,4.204701244167347,1
40,0,1,31,1,1,0,0,2,0,6,3.977567157116927,0
56,6,1,15,34,0,0,0,2,0,11,4.7334448240680045,1
54,21,0,14,33,0,0,0,1,0,5,4.6624112343914135,1
41,0,2,24,10,0,0,0,3,0,7,4.006720834246032,0
82,0,1,15,60,0,0,0,3,0,12,4.210853457065055,0
58,0,1,16,35,0,2,0,2,0,10,4.222325453047948,0
53,0,1,45,1,0,4,0,2,0,10,4.078374757106208,0
48,0,0,12,28,1,0,0,2,0,8,4.0957136787344055,1
82,6,2,31,43,1,3,0,4,0,13,4.555544463241769,0
34,0,1,25,1,1,0,0,2,0,6,4.2339466645252255,0
39,0,3,31,1,0,0,0,4,0,8,4.092342603144792,1
76,15,3,50,19,0,1,0,4,2,10,4.638971264266035,1
97,0,1,16,74,0,0,0,2,0,17,4.728376183386354,0
78,0,1,18,52,1,4,0,2,0,11,4.22063843846916,0
38,0,0,16,15,0,0,0,2,0,7,4.017535737070862,1
32,0,0,21,4,0,0,0,1,0,5,3.952819531114783,0
54,8,1,11,35,1,0,0,2,0,7,4.773043983484694,1
35,0,0,21,7,0,0,0,1,0,5,3.990017217489902,0
76,0,1,16,52,1,0,0,2,0,11,4.423134053819877,0
28,0,1,21,0,0,0,0,2,0,5,3.7534343861887858,0
57,11,1,25,25,0,0,0,3,1,10,4.50571912834466,1
70,5,1,14,49,0,4,0,3,0,11,4.464349624888047,0
26,0,1,19,0,0,0,0,2,0,5,3.7483286603655737,1
66,17,4,45,14,0,0,0,6,0,11,4.544489294211623,1
22,0,1,13,1,1,0,0,2,0,6,3.538310595615006,0
30,0,1,21,1,1,0,0,2,0,6,4.056564762130954,0
56,0,1,26,23,0,0,0,2,0,9,4.110577243331643,0
115,16,3,42,19,0,0,0,4,3,16,4.6589469300582,1
83,1,0,14,61,1,9,0,1,0,15,4.281211648465453,0
43,0,1,16,19,1,0,0,3,0,10,4.277797824812466,0
39,4,0,22,10,0,2,0,1,0,8,4.352978424590446,1
39,0,1,16,15,1,0,0,2,0,6,4.038499898783,0
32,0,1,23,1,1,0,0,2,0,6,3.827819531114783,0
108,13,1,23,55,1,1,0,3,1,20,4.956083281612221,1
60,1,1,35,18,0,0,0,2,0,8,4.272638721469997,0
64,22,1,17,40,0,0,0,2,0,7,4.591578664259099,1
26,0,1,18,1,0,0,0,2,0,6,3.642371448743902,0
164,56,0,17,27,0,5,1,3,0,18,4.917579332502389,1
122,36,11,68,47,0,0,0,22,0,27,4.100579308264225,1
28,0,1,20,1,0,0,0,2,0,6,4.01218840396866,0
39,8,1,25,6,1,0,0,2,0,6,4.406821128952238,1
27,0,1,14,6,0,0,0,2,0,6,3.8100810205217313,0
83,4,1,24,52,0,6,0,2,0,14,4.348604757422481,0
140,10,1,33,90,1,1,0,2,0,18,5.542068085754025,1
168,20,1,12,148,1,0,0,2,0,8,5.5141835369272325,1
33,0,0,13,13,0,0,0,1,0,6,3.858957286668643,0
26,0,1,14,4,1,0,0,2,0,6,3.5364142371222305,0
25,0,0,11,7,0,0,0,1,0,5,3.753269689515107,0
21,0,1,12,1,1,0,0,2,0,6,3.5225715891363594,0
50,0,0,32,10,1,0,0,2,1,6,4.09617463006964,1
29,0,1,17,4,1,0,0,2,0,7,4.073329701949522,0
39,0,1,14,17,1,0,0,2,0,6,3.8214641693801754,0
21,3,1,13,1,0,0,0,2,0,6,3.6537567082870006,0
26,1,0,9,10,0,0,0,2,0,6,3.844106544814537,1
34,2,1,25,1,1,0,0,2,0,6,4.020855120471211,1
34,2,1,23,3,1,2,0,2,1,8,4.175123135113461,1
33,3,1,13,13,0,0,0,3,0,8,4.2107645737727895,1
28,0,1,20,1,0,0,0,2,0,6,3.797902689682947,0
102,5,1,16,79,0,2,0,2,1,16,4.59648713687324,1
61,5,0,13,41,0,3,0,1,0,11,4.465424583706261,0
124,20,4,46,20,1,0,0,5,3,19,4.761110149922492,1
25,0,1,17,1,0,0,0,2,0,6,3.893660689688185,0
58,0,1,16,34,1,0,0,2,0,9,4.322487029162716,0
45,0,0,37,1,0,0,0,1,0,5,3.9745047643853657,1
53,10,1,17,29,0,1,0,2,0,9,4.513495398400928,1
52,0,1,19,1,1,0,1,4,0,11,4.128351141951583,1
52,3,0,14,30,1,1,0,3,0,10,4.380647593466271,1
29,0,1,20,1,1,0,0,2,0,6,3.926272374139508,0
32,0,1,23,1,1,0,0,2,0,6,3.9917292966721742,0
173,25,1,14,4,1,1,0,5,0,30,5.475535922378021,1
19,0,0,10,1,1,0,0,1,0,5,3.74741303953164,1
32,0,0,24,1,0,1,0,1,0,6,3.9886085007312415,1
50,0,0,20,23,0,1,0,1,0,7,4.1361746300696405,1
49,0,0,24,17,1,2,0,1,1,8,4.170732548152689,1
97,5,1,13,77,0,7,0,2,0,15,4.997684977782375,0
48,0,1,17,24,0,0,0,3,0,10,4.3061275426950285,0
33,0,1,24,1,1,2,0,2,0,8,4.043801694853792,1
39,0,0,17,14,1,0,0,2,1,7,3.9065704878156504,1
